;index;Genre;Age;Taille;Poids;IMC;Activité physique;Régime particulier;Végé;Fréquence CROUS;Equilibre alim;Seule ou en groupe;Nb groupe entrée;Proximité;Connaissance;Parti groupe;Influ sociale;Percept senso;Nb file;Faim;Stress;Nb convives;Ami 1;Ami 2;Ami 3;Ami 4;Ami 5;chou;saladelentilles;champignons;carottesrapees;oeufmimosa;saladepates;artichauts;salami;coeursdepalmiers;tomates;surimi;minisandwich;saladeriz;betterave;pate;rillettepoisson;saladepommesdeterre;torsades;feuilletesaumonoseille;boeufbourguignon;kebab;risottocourgettes;pizzaraclette;faux-filet;pizzamerguezpoivrons;hamburger;escalopeviennoise;brocolis;frites;ratatouille;filetdepoulet;tajinevege;pavedecabillaud;burgervege;pizza;pommesdeterrevapeur;juliennedelegumes;cordonbleu;boulettesviande;rotilegumestofu;pavedepoissonbordelaise;pizzakebab;entrecote;riz;rotidelegumestofu;poissonpane;spaghettis;mousselinedepotiron;légumes;yaourtauxfruits;oeufalaneige;faissellenature;yaourtnature;fromageblancfruitsrouges;banane;mimolette;flancchocolat;orange;pomme;kiwi;saladeverte;moussenoixdecoco;liegeois;compote;petitsuissenature;fromageblanc;madeleine;tarteauxfruits;yaourtauxfruitsenmorceaux;parisbrest;poire;pruneauxausirop;emmental;bleudauvergneaop;cremepraline;gateaudesemoule;cocktailfruitsexotiques;roquefort;cantalaop;count_fruits;count_fromage;count_crudites;count_saladefeculents;count_charcuterie;count_viande;count_poisson;count_vege;count_yaourt;count_dessertgourmand;count_cremedessert;count_accompagnement;onehot_fruits;onehot_fromage;onehot_crudites;onehot_saladefeculents;onehot_charcuterie;onehot_viande;onehot_poisson;onehot_vege;onehot_yaourt;onehot_dessertgourmand;onehot_cremedessert;onehot_accompagnement
186;5I5D;0;20;1,69;53;18,55677322;2;1;1;2;2;1;5;1;1;1;2;2;0;3;1;3;1O0R;3V9C;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;2;0;0;1;0;0;1;0;0;0;1;0;1
187;5J1R;1;28;1,7;83;28,71972318;2;1;0;2;2;1;2;1;1;1;0;0;0;3;0;2;8W0W;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;1;0;1
188;5J3M;0;18;1,75;54;17,63265306;1;0;0;2;2;1;5;1;1;1;0;1;0;2;2;5;5D1Z;8G8P;3T0E;8G7E;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1
189;5L2C;1;22;1,8;70;21,60493827;3;0;0;2;2;0;8;1;1;1;1;2;2;3;0;5;3H8D;9J2Z;1O2H;1G3P;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;2;1;0;1;0;0;1;0;0;0;0;1;1
190;5L7H;1;27;1,78;72;22,72440348;2;1;0;1;0;1;5;1;0;0;0;0;2;2;3;5;5Q8S;1V0X;5W0Z;4P8C;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;2;1;0;0;1;0;0;0;1;0;0;0;1
191;5M0T;1;23;1,85;55;16,07012418;0;0;0;2;0;1;4;1;1;1;0;0;0;2;0;4;9R6Y;1G7G;4F9D;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;2;1;0;0;1;0;1;0;0;1;0;0;1
192;5M6R;0;18;1,75;65;21,2244898;1;0;0;2;4;0;2;1;1;1;0;2;0;3;1;2;8W1L;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;1
193;5M7S;1;18;1,85;70;20,45288532;2;0;0;2;2;1;3;1;1;1;0;2;0;3;1;3;8M0U;9I7L;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0
194;5O0Y;1;26;1,8;76;23,45679012;2;0;0;2;2;1;2;0;0;0;0;3;0;3;1;2;8K4B;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
195;5P2B;1;24;1,69;65;22,75830678;2;0;0;2;2;0;3;1;1;1;0;0;2;3;1;2;4D9G;;;;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;2;1;0;1;0;0;1;0;0;0;0;0;1
196;5Q1R;0;25;1,7;72;24,91349481;2;0;0;1;2;0;1;1;1;0;1;3;0;3;1;10;9M5B;3O6U;2R7A;4A7O;0F1W;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;2;1;0;1;0;0;1;0;0;0;0;0;1
197;5Q8O;1;19;1,81;59;18,00921828;2;0;0;2;3;1;2;0;1;1;0;3;0;3;2;4;2W1G;7V9Y;8X0N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;1
198;5Q8S;1;31;1,86;89;25,7255174;2;0;0;2;1;1;5;1;1;1;1;1;0;2;0;5;5L7H;1V0X;5W0Z;4P8C;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;1
200;5R8S;0;20;1,9;78;21,6066482;1;0;0;2;2;1;4;1;1;1;0;0;0;2;2;4;0I8Y;3U8T;7H9N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;2;0;0;1;1;0;0;0;0;1;1;0;1;0;0;1
201;5S4C;1;31;1,7;60;20,76124567;3;1;1;2;2;1;8;1;0;0;0;3;0;2;1;3;7R3E;2C5C;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;2;0;0;1;0;0;0;0;1;0;1;0;1
202;5S7A;0;28;1,6;48;18,75;0;0;0;2;2;0;1;0;0;1;0;3;0;2;3;1;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;2;1;0;0;0;0;1;0;0;1;0;0;1
203;5U3X;0;23;1,6;48;18,75;2;0;0;2;2;1;2;1;1;1;0;2;0;3;1;2;4W4Q;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;1;0;0;1
204;5W3U;1;19;1,8;68;20,98765432;2;0;0;1;1;1;4;1;1;1;0;0;1;2;0;3;9D5O;7J8Y;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;1;0;0;1
205;5W6M;1;21;1,84;66;19,49432892;1;0;0;2;2;1;5;1;1;1;3;3;0;3;0;6;8J2L;1L4G;9K2W;1M2Q;2S4Q;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1
206;5X3K;1;22;1,76;103;33,25154959;1;1;1;2;2;1;5;0;0;0;0;2;0;1;0;5;0Y1G;7L7R;7B9M;7F0W;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;2;0;0;0;1;0;0;0;1;0;1;0;1
207;5Y5L;1;18;1,89;75;20,99605274;2;0;0;2;2;1;2;0;1;0;0;1;0;3;0;7;8L2R;8K8L;3H8I;5B4T;5B0B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1
208;5Y6U;1;21;1,83;66;19,70796381;3;1;1;2;4;1;4;0;0;1;0;1;0;3;2;2;4D4V;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0
209;5Z4K;1;20;1,75;65;21,2244898;2;1;0;2;4;1;6;1;1;1;1;3;0;3;0;4;0U8E;3U7V;7A0X;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;1;0;1;1
210;6A3C;0;19;1,67;75;26,89232314;1;1;0;2;2;0;3;1;1;1;0;0;0;2;1;3;2W9Z;9Z3Q;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;1
211;6A4U;1;22;1,75;50;16,32653061;2;0;0;2;2;1;15;1;1;1;0;2;2;3;1;14;4O8C;1Y7U;2J2X;8Q9F;9X1Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;1;0;0;2;1;0;0;0;0;0;1;1;1;0;0;1
212;6C3U;1;19;1,73;70;23,38868656;2;0;0;2;2;1;7;1;1;1;0;3;0;3;1;7;3K9G;5F9Z;4D2Y;6G4G;0Y5X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1
213;6C6J;0;19;1,65;60;22,03856749;1;0;0;1;2;0;1;1;0;0;1;2;1;2;1;1;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1
214;6C9H;1;19;1,69;60;21,0076678;1;0;0;1;2;1;3;1;1;1;0;2;0;2;1;3;1W8I;6L3J;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1
215;6C9V;1;18;1,75;68;22,20408163;2;0;0;2;1;0;3;0;0;0;0;3;0;3;0;3;2B6T;2Q6Z;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;1
216;6E4S;1;20;1,83;72;21,49959688;1;1;1;2;2;1;3;0;1;1;0;2;0;2;0;3;7F1D;9I9S;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;2;0;1;0;0;0;0;0;1;0;1;0;1
217;6F0E;0;20;1,72;65;21,97133586;3;1;0;2;2;1;3;0;0;0;0;2;1;1;0;2;0T3B;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
218;6G4G;1;19;1,7;67;23,183391;2;0;0;2;1;1;7;1;1;1;0;3;0;2;0;7;3K9G;4D2Y;6C3U;5F9Z;3Y2G;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;1
219;6H0H;0;18;1,57;40;16,22783886;0;1;0;2;2;0;1;1;0;0;1;2;0;3;2;3;;;;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;2;1;0;0;0;0;1;0;0;0;1;0;1
220;6H4A;1;20;1,8;65;20,0617284;1;0;1;2;4;1;5;1;1;1;0;0;0;3;0;3;1Y9T;4K3B;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
221;6K3Y;1;19;1,87;77;22,01950299;3;0;0;1;2;0;6;1;1;1;1;1;1;1;2;6;7A7P;2Y1K;3O6S;7M6P;8T4H;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;2;0;0;1;0;0;1;0;0;0;1;0;1
222;6L3J;0;20;1,67;55;19,72103697;2;0;0;2;1;1;3;1;1;1;0;1;0;2;1;3;6C9H;1W8I;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
223;6M1O;1;20;1,75;60;19,59183673;1;0;0;2;2;0;1;1;0;0;1;3;1;1;1;1;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;1
224;6O4Y;1;19;1,85;74;21,62162162;1;0;0;2;2;1;6;1;1;1;0;0;2;3;2;5;0S0Q;0A4U;0R4C;2U4F;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
225;6O7K;0;27;1,55;60;24,97398543;1;0;0;2;1;1;2;1;1;1;1;2;0;2;1;5;6V3U;7J8O;8X9Z;3D2B;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1
226;6T0P;1;20;1,78;60;18,9370029;3;1;0;2;4;1;3;1;0;0;0;2;1;2;0;3;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;1
227;6T3Q;1;23;1,73;75;25,05930703;1;0;0;1;1;1;6;1;1;1;0;3;0;2;1;5;1J6P;2K9I;9W3O;8K6W;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;2;1;0;0;0;0;0;1;0;1;0;0;1
228;6T3S;1;20;1,8;70;21,60493827;2;0;0;2;2;0;8;1;1;1;1;2;2;2;0;7;4M6N;0Y1T;9B3F;5I5P;9S9J;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;1
229;6U1H;1;18;1,78;71;22,40878677;2;0;0;2;2;1;4;0;1;1;0;3;0;2;1;3;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
230;6U3B;1;20;1,85;62;18,11541271;1;0;0;2;2;0;6;1;1;1;0;3;0;2;2;6;8B8H;2L2Z;0R4X;4A1V;8W4Q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;2;1;0;0;0;0;1;0;0;0;1;0;1
231;6V3U;1;27;1,78;72;22,72440348;2;1;0;1;0;1;3;1;1;1;0;2;0;2;2;5;3D2B;8X9Z;6O7K;7J8O;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;2;0;1;1;0;0;0;0;0;1;0;0;1
232;6W4Y;0;21;1,6;49;19,140625;1;0;0;1;2;0;2;1;1;1;0;2;1;2;2;2;0P1I;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;2;0;0;1;0;0;1;1;0;0;1;1;1
233;6W8Z;1;21;1,78;59;18,62138619;1;1;1;2;2;1;2;1;1;0;0;3;0;2;0;2;2W9X;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0
234;6X9F;1;28;1,75;75;24,48979592;1;0;0;2;4;1;2;0;0;0;1;3;0;2;2;2;7B7K;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;1;1
